filename,Mouth,Nasal,Skin,Stool
ID_BIZXXH,6.507092281795775e-05,0.9997717463030321,8.140467770638863e-05,8.177809644356674e-05
ID_BLOYRU,6.833409785794958e-05,7.081756139570303e-05,0.9997819974730697,7.885086767667247e-05
ID_BMLXGW,6.179232003277875e-05,7.097543482619694e-05,0.9997882095768074,7.902266833362767e-05
ID_BMMBCB,0.00019048190974165258,0.00012661002081550308,0.9995419261673117,0.00014098190213112424
ID_BMOTBZ,0.9997127650222668,7.713106743315099e-05,0.00012431650372287558,8.578740657722683e-05
ID_BMTDZO,6.41007048623889e-05,0.9997714772524017,8.135630358781825e-05,8.306573914809227e-05
ID_BNMXEV,7.381088139607502e-05,6.908470141093007e-05,0.9997631808203729,9.392359682008454e-05
ID_BNPBKM,6.696693137568617e-05,7.077422716944231e-05,0.9997834751662106,7.878367524431497e-05
ID_BNZPZI,6.129391910775363e-05,0.9997809342904844,7.732870148248136e-05,8.044308892546456e-05
ID_BPZJQD,5.4449236643087646e-05,0.00010782451321493144,6.846455032116359e-05,0.9997692616998208
ID_BQALZS,0.9695674416416183,0.0007394185138542352,0.02887692771681839,0.00081621212770902
ID_BRQVGL,0.017835520793663403,0.000663589561137749,0.9807669333906756,0.0007339562545233321
ID_BRXQMI,6.287060490289238e-05,7.108015818784942e-05,0.9997866181288898,7.943110801944806e-05
ID_BSCLTL,0.99893062615785,0.00010652554674701856,0.000844355838512506,0.00011849245689056004
ID_BSFZJR,7.003955972826573e-05,0.9997130224159585,8.225986794909759e-05,0.00013467815636411515
ID_BSKTJR,7.46718869942518e-05,0.9990293349052525,0.00011100954080120303,0.0007849836669520501
ID_BSUSJN,0.9925553640390157,0.0011802321191544541,0.0049541664017789646,0.0013102374400508772
ID_BTVXGK,6.0554288169271557e-05,7.137528754301193e-05,7.667542808875769e-05,0.999791394996199
ID_BTYEBT,5.995854782718095e-05,0.0001427191515634757,7.593886503319657e-05,0.9997213834355761
ID_BUHWGN,0.9906999594575677,0.0003494861260259344,0.008562321125643578,0.00038823329076278243
ID_BUTTHJ,0.00017906603092865446,0.00010172591358960408,0.9995990027730036,0.00012020528247816982
ID_BWNYHM,6.527331845757095e-05,7.357701710440814e-05,8.091735268316678e-05,0.9997802323117548
ID_BWUYYP,0.9997115488474179,8.035666354644495e-05,0.00011872973620566606,8.936475282994336e-05
ID_BWVHUF,0.9992163845492199,0.00013134627095336954,0.0005062591158219385,0.00014601006400484702
ID_BXBUWW,0.0001323989371903513,7.83166795201918e-05,0.9997044452142781,8.483916901129978e-05
ID_BXGPNO,0.9627481517553756,0.0012227186818700964,0.034674440197088235,0.0013546893656659247
ID_BXLGGU,0.0016882669886290323,0.0005958646081253641,0.9969209258020485,0.0007949426011971155
ID_BYAFED,0.949092056620059,0.0016146465787981112,0.04750184572094178,0.001791451080201013
ID_BYCFRG,6.725228062223476e-05,7.144851232432196e-05,9.809003913350846e-05,0.9997632091679198
ID_BYTEUW,0.0001131317713007817,0.9995336656094608,8.799433324065255e-05,0.00026520828599779377
ID_BYYXZS,6.14447313260393e-05,7.09453234443115e-05,0.9997879053517571,7.970459347266268e-05
ID_BZILSP,6.340444004104617e-05,0.9997772296031503,7.873244344100147e-05,8.063351336750119e-05
ID_BZSGLQ,0.9993085762778647,0.00013136430436418338,0.0004150787445864433,0.00014498067318460795
ID_BZUXXM,6.002121036338759e-05,7.012689984739924e-05,7.597142560381835e-05,0.9997938804641854
ID_BZYPZI,0.00011239275860584016,0.00013053269640021345,0.0001469309198270028,0.999610143625167
ID_CAFLUD,0.9995377605288215,0.00011552823324531988,0.0002182891729472599,0.00012842206498597604
ID_CAMNHK,6.35862721829649e-05,0.9997770431210314,7.879301479730627e-05,8.057759198837245e-05
ID_CCCVPZ,6.194586393650532e-05,0.9997794703152771,7.834212580294378e-05,8.024169498342123e-05
ID_CCNTTA,6.128144690209644e-05,7.088111480006956e-05,7.762712725147515e-05,0.9997902103110463
ID_CDWNJE,0.00016922353047485206,0.00010079320835122335,0.9996177596351433,0.00011222362603055652
ID_CEPPVK,0.9995160775115098,0.0001155050010079103,0.00024000529166060043,0.00012841219582168008
ID_CFQAKO,5.8937171209628975e-05,0.0001025934961964014,7.41031293311808e-05,0.9997643662032628
ID_CFTZNA,6.425714510346442e-05,7.568136723980353e-05,8.135087719665803e-05,0.9997787106104601
ID_CFUAPP,6.018883432179373e-05,6.996466650462417e-05,7.622428450148091e-05,0.9997936222146722
ID_CGQXZL,6.267880554007317e-05,0.9997754340947339,7.924518860408307e-05,8.264191112186621e-05
ID_CHLDYV,6.219825282446303e-05,0.9997785143683838,7.871123038473795e-05,8.057614840694946e-05
ID_CHLUGJ,0.00022473744686940075,9.950943366333556e-05,0.9995649239057937,0.00011082921367361054
ID_CHVVYY,6.0201764640281914e-05,7.285072289111617e-05,7.61897221953889e-05,0.9997907577902732
ID_CIGUQR,0.9994937933145444,0.00011127990733982906,0.000271165761552816,0.00012376101656298434
ID_CIQIKP,6.025621938230372e-05,7.03212754311047e-05,7.630976604286432e-05,0.9997931127391437
ID_CIVPPF,6.226831530477191e-05,0.999778369651958,7.873174579307774e-05,8.063028694410284e-05
ID_CIZFBU,5.656910976163922e-05,7.566413630068513e-05,7.160935565348515e-05,0.9997961573982841
ID_CJIVXL,7.408820075647047e-05,7.743162686922406e-05,0.999762342957165,8.613721520921581e-05
ID_CKYLDD,7.508971009540018e-05,0.00017718673518239195,9.49747813844537e-05,0.9996527487733378
ID_CKZWMZ,0.9993532435166288,0.00010513048942216572,0.0004247740266774517,0.00011685196727160386
ID_CMCJKR,6.0161999725906174e-05,7.010742150000055e-05,7.620875365514629e-05,0.9997935218251189
ID_CMJWBS,0.0013894481572145805,0.0002611004549151458,0.998061344285714,0.00028810710215628453
ID_CMXVYQ,0.9988452005163078,0.00015389718648623204,0.0008298633129262122,0.0001710389842797966
ID_CMYHXL,6.178563110337897e-05,7.080139237971768e-05,0.9997885797164908,7.883326002607779e-05
ID_CNJEMU,0.00013522529463318628,0.9992175982565116,0.00017232201883064105,0.00047485443002454216
ID_CNVJTD,5.989748252209628e-05,7.06441654615013e-05,7.579055747248182e-05,0.9997936677945439
ID_CNYSMN,6.019640840054611e-05,7.190805309969369e-05,7.623449578795807e-05,0.9997916610427118
ID_COAYXA,6.4387212038688e-05,0.9997709666901807,7.97802276598304e-05,8.48658701207084e-05
ID_CPQIGO,6.904721250113388e-05,7.090065049581386e-05,0.9997811132954846,7.893884151844572e-05
ID_CPWFIE,0.00011034022950983776,0.0014061319354437198,0.00014419317953997737,0.9983393346555064
ID_CQPBJZ,0.9996180283541356,9.040711573048934e-05,0.0001910712926452672,0.00010049323748858782
ID_CRIKEW,8.550269403299826e-05,0.00012002433356726493,0.00010814971052879953,0.999686323261871
ID_CRRLME,6.02232630176446e-05,7.122078459482163e-05,7.62364338020826e-05,0.9997923195185854
ID_CRUQTU,0.00030206598876056384,0.00011903459080552931,0.9994064408447382,0.0001724585756956607
ID_CTBHHY,8.559000006629652e-05,7.325434340382144e-05,0.9997595958438179,8.15598127120211e-05
ID_CTHPWQ,6.021672291842846e-05,7.024865686028015e-05,7.627247656093066e-05,0.9997932621436603
ID_CURUPB,6.291649488861737e-05,0.9997754744329337,8.012502933577893e-05,8.148404284186522e-05
ID_CURZNU,0.9996902309348681,7.965283107596196e-05,0.0001414987014944732,8.86175325613673e-05
ID_CVBFDK,8.442093813302705e-05,0.00010326010965420069,0.00010455365476387047,0.9997077652974489
ID_CWNXOC,6.0264426103385273e-05,7.663810981994079e-05,7.629064982148227e-05,0.9997868068142551
ID_CXKMII,6.0938894491944495e-05,7.092867061124672e-05,7.714329425603852e-05,0.9997909891406408
ID_CXKXTY,0.9997359646866251,7.743692823007417e-05,0.00010045887111042736,8.613951403439384e-05
ID_CXYITK,6.702161546663793e-05,7.148280899949052e-05,0.9997819137106415,7.958186489233076e-05
ID_CYIBFB,7.549131903036259e-05,7.145526061866997e-05,0.9997734925018479,7.956091850311003e-05
ID_CYRXBM,6.400873383213623e-05,0.9997717255372218,8.187774595749562e-05,8.238798298855765e-05
ID_CZJPWJ,6.032042418529022e-05,7.029547388652639e-05,7.632721731916138e-05,0.999793056884609
ID_CZUTBP,0.0005005401188116102,0.00017891228315384888,0.9991271891336541,0.00019335846438051478
ID_DAKOMQ,0.9975108224960973,0.00023555383268844768,0.001991957438731454,0.0002616662324826567
ID_DBPGZB,0.0005532822748620027,0.00019985624254637406,0.9990228265616661,0.00022403492092549576
ID_DCMDEF,6.220990289659953e-05,0.9997784465319969,7.871910081956837e-05,8.062446428696756e-05
ID_DCSXUC,0.9997016767598097,8.130362473589272e-05,0.00012663597646183264,9.038363899255336e-05
ID_DCYZXZ,6.921022581040855e-05,7.083427094085832e-05,0.9997810810532891,7.887444995972604e-05
ID_DDCLES,0.00124221291625931,0.00020009113741447797,0.9983358489920485,0.0002218469542777698
ID_DDERSC,0.9997291171959287,7.777780099592924e-05,0.00010658012364330917,8.652487943208922e-05
ID_DDGNIM,0.9993291965556674,0.00012275954391844634,0.00041150168119506107,0.00013654221921906607
ID_DEACVT,7.416090561018317e-05,0.00022988146862798893,9.366063884006034e-05,0.9996022969869218
ID_DEFZNC,7.988799210433312e-05,7.273335250064057e-05,0.9997657692818952,8.160937349991306e-05
ID_DEHZSK,0.9988191012953076,0.00013015092265497875,0.0009065301909993883,0.0001442175910380927
ID_DESNNL,9.94948391268309e-05,9.054344333083776e-05,0.9997092470187465,0.00010071469879575969
ID_DFXCET,8.645049557861234e-05,6.913365612621693e-05,0.9997671899277468,7.722592054834321e-05
ID_DGIHFW,6.316152716050755e-05,0.9997750562259352,8.039686257730871e-05,8.138538432707892e-05
ID_DGMYWY,0.0002759514961643235,0.00014511282443887335,0.9994176510872321,0.00016128459216477504
ID_DHEWQO,8.1890546151834e-05,0.000660122792055313,0.0001038754984079884,0.9991541111633849
ID_DHGWGW,0.00010621060420273416,7.128396008007321e-05,0.99974314087839,7.936455732708086e-05
ID_DHZVMF,6.311471287435607e-05,0.9997737423942435,7.98749272301878e-05,8.326796565193123e-05
ID_DIHNQA,8.333732233799429e-05,7.085768962717831e-05,0.9997669095691573,7.889541887765347e-05
ID_DJFCZY,7.024114785640559e-05,9.676351516496801e-05,8.882170997550007e-05,0.9997441736270031
ID_DKLXBK,0.00026241659663034156,0.00015633294599773741,0.9993990289523093,0.0001822215050626274
ID_DLHWNC,0.00016772707782237046,0.00033879457912849034,0.00021221949747140297,0.9992812588455777
ID_DLQHZF,6.291041302197565e-05,7.846002547802653e-05,7.951073533720122e-05,0.9997791188261629
ID_DMOSUZ,0.00012326850599851628,7.716876971332551e-05,0.9997135653400407,8.599738424736957e-05
ID_DPIERJ,0.9996216854582581,9.304129900758591e-05,0.00018179822191379314,0.00010347502082056888
ID_DPYKSG,0.00034421121487320335,0.00010303971947037052,0.9994380302849728,0.00011471878068352012
ID_DQGGYD,6.220778564384506e-05,0.9997784811334207,7.871309211831825e-05,8.059798881723788e-05
ID_DQRJKX,0.00039062754498792713,0.0004944729739235295,0.0004943963250126088,0.998620503156076
ID_DQSPHV,0.0007261425964703947,0.0012411063734885986,0.0008855903529328709,0.9971471606771082
ID_DQYBXD,0.9958777412777482,0.0003002897572833902,0.0034894744081652865,0.00033249455680308017
ID_DRBNSZ,0.0025463631277616535,0.0018139219628414871,0.9947577414213107,0.0008819734880862035
ID_DRCHAK,6.515743528940997e-05,7.673565279868634e-05,8.245283514991106e-05,0.999775654076762
ID_DSBIZA,6.0252813815998015e-05,8.19355296248194e-05,7.627792878881878e-05,0.9997815337277705
ID_DSPHUD,6.262557556467986e-05,0.9997758321720115,7.926476253657768e-05,8.227748988714749e-05
ID_DTOEMP,6.184991364709812e-05,7.074391464013797e-05,0.9997886367517306,7.876941998215993e-05
ID_DUQOMR,6.209263236400926e-05,0.9997788668050401,7.857317730159655e-05,8.046738529431597e-05
ID_DVNEFD,0.00038116588482800675,0.00014786223831315744,0.9993063288737284,0.00016464300313051515
ID_DVPYOJ,6.335990830412264e-05,0.9997769115274306,7.88807743596305e-05,8.084778990561213e-05
ID_DYXRFB,6.568475288256963e-05,7.19625007503663e-05,0.9997821422996216,8.021044674556205e-05
ID_DYYGRW,6.791678495487533e-05,7.139529594088698e-05,0.9997811943704776,7.949354862658739e-05
ID_DZAKRS,6.81814078562114e-05,0.9997605969109649,8.489887414098572e-05,8.632280703789145e-05
ID_DZCDNY,0.9987520926921528,0.00017460874900561435,0.0008791482302647999,0.00019415032857676996
ID_DZKIUK,6.23078370559562e-05,0.999777145645727,7.883461377564375e-05,8.171190344138467e-05
ID_DZTHPW,0.9991046866977142,0.000149689103524395,0.0005793723788783021,0.00016625181988302756
ID_DZYFXF,8.568085143487168e-05,0.9996432568267372,0.00011589652638483859,0.00015516579544307856
ID_EANLQD,6.374460170724995e-05,7.14332181193602e-05,0.9997852824750484,7.953970512504655e-05
ID_EAPIEV,6.001827812852581e-05,6.988216677660628e-05,7.601842118948797e-05,0.9997940811339053
ID_EAPNYZ,0.0001518042181918472,8.212449331205276e-05,0.9996746415162581,9.142977223805358e-05
ID_EAWZFF,0.00013445420599638526,7.525720985804812e-05,0.9996946010216631,9.56875624824434e-05
ID_EBAFVX,0.9995442287718608,0.00011344312460192233,0.00021647793530912073,0.00012585016822811115
ID_EBELWC,7.057444918413034e-05,0.9997309918130064,0.0001112092122171608,8.722452559234575e-05
ID_EBRDMD,0.0002367420020037742,0.00011744058371050425,0.9995150957416619,0.00013072167262378177
ID_EBWXAG,9.842625396754113e-05,9.52216258047721e-05,0.9997001536549329,0.00010619846529481632
ID_ECKILA,6.0017358340804104e-05,7.025022793680153e-05,7.599037515885943e-05,0.9997937420385635
ID_ECPNHL,0.999588146882787,9.593893459608543e-05,0.00020942652183692463,0.00010648766077993786
ID_EDUVCV,6.927520974992572e-05,7.57028917520187e-05,0.999769902110059,8.511978843901126e-05
ID_EDWVNO,7.076216673545906e-05,7.092739359765278e-05,0.9997793360497638,7.897438990310766e-05
ID_EFHUUR,0.9976150143898013,0.00017285783024352402,0.002020181529262288,0.00019194625069298828
ID_EFKZYN,6.302600228440905e-05,8.192068585073661e-05,7.978142490862645e-05,0.9997752718869563
ID_EFLZAC,0.0001136480131048685,8.224174171600172e-05,0.9997127296138222,9.138063135689047e-05
ID_EFRAIW,6.781784780427339e-05,7.565376028364937e-05,0.9997722917108073,8.423668110491727e-05
ID_EGCJWN,0.0001755871647461113,0.00012046069170102779,0.9995699320862274,0.0001340200573255322
ID_EGRLRM,6.458500659433923e-05,0.9997745844231909,7.944875687570117e-05,8.138181333911208e-05
ID_EGSYYO,6.220889714231923e-05,0.9997784646430099,7.871587450038436e-05,8.061058534746019e-05
ID_EHBSHA,6.126018556134845e-05,8.43321368931758e-05,7.751444561938726e-05,0.9997768932319261
ID_EHJZYV,0.9993398393647838,0.00014553769107451155,0.00035289447702411094,0.00016172846711755493
ID_EJEHKC,0.9996961765399073,7.826772171037628e-05,0.00013848226968844903,8.707346869381885e-05
ID_EJROPO,0.9993212239343898,0.00013005544036420692,0.00040430262306229234,0.00014441800218369932
ID_EJRTGT,0.0008074666169064984,0.00014965669221407257,0.9988752714079211,0.0001676052829583397
ID_EJUYIB,6.207075591307338e-05,0.9997790011202011,7.855231211067743e-05,8.03758117751549e-05
ID_EJXDZM,0.999304781462146,0.00014125900806956148,0.00039675395969777824,0.00015720557008672367
ID_EKMJZC,0.00010260398168098527,0.9994858475151782,0.0001299026212598427,0.00028164588188096855
ID_EKTTWX,6.0025915766834646e-05,7.082865986150369e-05,7.6023471317901e-05,0.9997931219530538
ID_ELCGSP,6.267470725869172e-05,0.9997757962681755,7.930960892810081e-05,8.221941563761163e-05
ID_ELMXSH,7.04267058109158e-05,7.084931449110805e-05,0.9997798376880981,7.888629159988956e-05
ID_ELWLMP,6.105814908153844e-05,0.0001421603072906655,7.721794026647116e-05,0.9997195636033613
ID_EMAJOW,0.00016485704490626975,9.936617680668294e-05,0.999625533813185,0.00011024296510200793
ID_ENGLHB,7.297829187103847e-05,0.002708016940315571,9.24731641578603e-05,0.9971265316036555
ID_ENHCCD,0.000138946290951098,0.9993364145902958,0.00017548150078969805,0.0003491576179633957
ID_ENOODO,0.9995315337319866,0.00010292451224070933,0.00025136017115427555,0.00011418158461853335
ID_EOMOBF,0.00015291062398662498,0.0001842999188647417,0.0001936843488358397,0.9994691051083128
ID_ERGQHM,0.1933594378519028,0.0022970423813341648,0.801808712175037,0.002534807591726007
ID_ERUQTZ,0.0004704987145802953,0.00016544904746546585,0.9991798239130649,0.00018422832488927318
ID_ESCLBF,6.174792194016102e-05,7.327082365492231e-05,7.777981411203747e-05,0.9997872014402929
ID_ESOHQM,0.0011288105951869313,0.0002121113401488931,0.9984239672761689,0.00023511078849533022
ID_EUHSAJ,6.116192591494027e-05,0.9997672390436091,7.68031864410412e-05,9.479584403505477e-05
ID_EUMUND,0.0006981709942707062,0.00018635924652267308,0.9988499677355444,0.0002655020236622685
ID_EUOCRC,0.999725278644382,7.759478767801181e-05,0.00011083034483397681,8.629622310606932e-05
ID_EVQEWK,0.9996850123618968,8.014918193548944e-05,0.00014570224122161427,8.91362149460579e-05
ID_EWAEEB,6.300549838028116e-05,7.071366291859766e-05,0.9997875437346121,7.873710408900199e-05
ID_EWBQCC,0.9985423170469476,0.00015607926240201252,0.0011281043848879087,0.0001734993057624209
ID_EWLDSP,6.1012111190125003e-05,7.229265697189124e-05,7.72350370637143e-05,0.9997894601947743
ID_EWXVSN,6.682421488279791e-05,8.971060796011936e-05,8.4592563604426e-05,0.9997588726135527
ID_EWYNGD,0.00043391259886328655,0.00016237035302925492,0.9992231285467656,0.00018058850134181195
ID_EWZCIA,6.021702155755466e-05,6.996245422871996e-05,7.61908252456184e-05,0.9997936296989681
ID_EXBCAT,6.0138795280443096e-05,6.994437408260252e-05,7.608245502517097e-05,0.9997938343756118
ID_EXIPCZ,6.415935375989832e-05,0.999772047635337,7.983139719514295e-05,8.396161370805954e-05
ID_EYRGGZ,6.23091794526786e-05,0.9997783793978618,7.862047281594585e-05,8.069094986944393e-05
ID_EYVEPQ,0.00012400731491874224,0.00021723094214751436,0.0001567676739431477,0.9995019940689905
ID_EZJDLE,6.947902759394945e-05,0.00017382924750751976,8.795417840516364e-05,0.9996687375464933
ID_EZTVQT,0.9996764307250218,8.9219545622998e-05,0.00013509037749704955,9.925935185826092e-05
ID_FAMGIP,6.22986090196709e-05,0.9997783301955854,7.87348867108726e-05,8.063630868406264e-05
ID_FBVDCV,0.2326320381801169,0.006427318105928865,0.7538286042603182,0.007112039453636104
ID_FDJQKW,6.468736477328607e-05,0.00017768878949867361,8.192701026925805e-05,0.9996756968354588
ID_FGBIVM,6.328169592688306e-05,0.9997740975216113,8.063222122450922e-05,8.198856123718403e-05
ID_FGIJSX,6.203941534652873e-05,0.999758568281303,7.853091463889242e-05,0.00010086138871154511
ID_FHIWZA,6.203989841797032e-05,7.974719925998137e-05,7.85533282542458e-05,0.9997796595740678
ID_FHKIGB,0.9978665292897173,0.0002146310092400914,0.001680175374886974,0.0002386643261556421
ID_FJZWNX,0.00201020715857139,0.006149794386515859,0.0024322157801462785,0.9894077826747664
ID_FKCFBO,6.576083179079429e-05,7.186751302045782e-05,0.9997823644492279,8.000720596093812e-05
ID_FKSASE,6.379955914329109e-05,7.092647673715306e-05,0.9997863228192079,7.895114491164645e-05
ID_FLPTMS,0.9992585727215857,0.00013689144539994491,0.0004526691653108737,0.00015186666770356373
ID_FNCBDC,0.0001521006459104814,0.0002120638169338002,0.00018267188010692484,0.9994531636570488
ID_FNIOOK,0.9984124791228696,0.0002338249921696835,0.0010945906406419484,0.0002591052443188947
ID_FNMLKG,0.9995747935148646,0.00010759446392013122,0.0001975806211820249,0.00012003140003325975
ID_FOVLQW,8.711775891495662e-05,6.729122931277275e-05,0.9997706233618056,7.496764996675853e-05
ID_FQEEFC,5.9966654519063176e-05,8.059754304334593e-05,7.597316631467553e-05,0.9997834626361228
ID_FQMGPK,6.224210783224456e-05,0.9997776745672845,7.876661267133291e-05,8.131671221178013e-05
ID_FRMCKJ,6.346235436442064e-05,7.073719775021862e-05,0.9997867552265371,7.904522134820227e-05
ID_FRTXEK,0.9996070476109015,9.158802253295203e-05,0.0001994485126466862,0.00010191585391892121
ID_FSTZWF,6.280135109733283e-05,0.9997763239734391,7.940629782090245e-05,8.146837764273902e-05
ID_FSVRAD,0.00012894709846125287,0.00015878456055428618,0.00016263804533742175,0.999549630295647
ID_FSYFIA,6.246918453647444e-05,0.9997297182382001,7.91076622657531e-05,0.00012870491499763738
ID_FTAXBU,0.9983524533406195,0.00021090698427681767,0.0012021162198309677,0.00023452345527266808
ID_FUMEPV,5.897530036601825e-05,0.999731802259939,7.444285038436837e-05,0.00013477958931057903
ID_FVXHYB,0.9992938319426733,0.0001615147398308533,0.00036508510632196834,0.0001795682111738834
ID_FVYNDH,5.7934208127209855e-05,6.676894425563623e-05,7.140289838291482e-05,0.9998038939492342
ID_FWTBNG,9.041611687325377e-05,7.424876800135688e-05,0.9997526453484297,8.268976669570784e-05
ID_FXILGC,6.322184038653016e-05,0.9997749851493949,7.99775621400407e-05,8.18154480785255e-05
ID_FYCAFU,6.25703755421482e-05,0.9997775566376507,7.897979019264362e-05,8.089319661446078e-05
ID_FYMQCV,0.9997253871048173,7.568413735626773e-05,0.0001147403140032169,8.418844382318904e-05
ID_GAQOSA,5.980671484302773e-05,9.630588546145318e-05,7.573111328145053e-05,0.999768156286414
ID_GBCCNJ,0.00032350308459728626,0.0001455731784492762,0.9993688852178517,0.00016203851910178395
ID_GCQNBX,6.116341084744864e-05,0.9997514473137635,7.74446726149037e-05,0.00010994460277404448
ID_GDAVXE,6.682839808917608e-05,7.040189489256063e-05,0.999784385836571,7.838387044716756e-05
ID_GDNXCQ,0.9997285134067055,7.683011949223884e-05,0.00010919122842825883,8.546524537387333e-05
ID_GEIAET,8.403902199357218e-05,7.675317294830585e-05,0.9997537527478845,8.545505717368221e-05
ID_GGUPKG,0.999497408739489,0.00010836856348569069,0.00027362493318017786,0.0001205977638451816
ID_GITYQY,6.204922202893593e-05,0.9997791438794319,7.859674953672138e-05,8.021014900242732e-05
ID_GIUONV,0.00048345883383171394,0.00020972230430433623,0.9990300560641378,0.00027676279772630223
ID_GJDSLM,0.9995102859127784,0.00010843652492831031,0.0002612035497970958,0.0001200740124962959
ID_GKGCDS,6.920767320974146e-05,7.324994263330949e-05,0.00010158383390312081,0.9997559585502538
ID_GKKZPM,8.771962913089108e-05,0.9996898037130328,0.00010939188456492524,0.00011308477327133371
ID_GLCXOZ,0.0002210835505043317,0.00015817945777420083,0.9994430917582349,0.0001776452334866151
