filename,Mouth,Nasal,Skin,Stool
ID_BIVMAZ,0.9999374413224801,4.93370210873351e-06,5.447392080367708e-05,3.15105460749195e-06
ID_BIZXXH,2.351163759186964e-06,0.9999925203061916,3.638154934135688e-06,1.4903751149169762e-06
ID_BLOYRU,2.144650330053379e-05,7.877415752145057e-06,0.999966277516338,4.398564609157075e-06
ID_BMLXGW,4.004918846748184e-06,2.05709884719985e-06,0.9999926343696414,1.3036126648711366e-06
ID_BMMBCB,9.494298777376347e-05,5.1822578750832905e-06,0.9998964755842951,3.399170056193973e-06
ID_BMOTBZ,0.999922239235477,1.3320356116819469e-05,5.559518824982189e-05,8.84522015647085e-06
ID_BMTDZO,2.171755075463054e-06,0.999992937551561,2.4865118988796903e-06,2.40418146456281e-06
ID_BNMXEV,1.90095799247198e-05,1.780850883081916e-06,0.9999778740857695,1.3354834228567327e-06
ID_BNPBKM,3.819356074077482e-06,1.8674699892918024e-06,0.9999931115601906,1.2016137461920551e-06
ID_BNZPZI,1.7472997668730877e-06,0.9999945949484609,2.224764420447843e-06,1.4329873517296618e-06
ID_BPZJQD,1.0571673608267885e-05,0.0005474514578988909,1.173711653556562e-05,0.9994302397519573
ID_BQALZS,0.9528127360026621,0.00012182310569829279,0.04702790187060227,3.753902103726302e-05
ID_BRQVGL,0.0016347584010013123,1.8255502268298798e-05,0.9983407350396101,6.251057120341778e-06
ID_BRXQMI,3.762001062898484e-05,7.873435265325687e-06,0.9999501074347932,4.399119312516107e-06
ID_BSCLTL,0.9982131877625842,1.7388589530159807e-05,0.0017576584437076139,1.1765204177886848e-05
ID_BSFZJR,2.9125492160686693e-05,0.9999389543823488,1.6315695284364237e-05,1.5604430206176698e-05
ID_BSKTJR,6.0687801182722105e-06,0.9998455946841325,7.337552095596673e-06,0.0001409989836535886
ID_BSUSJN,0.9734692124251546,0.00022180809468510482,0.026158296769471342,0.00015068271068898004
ID_BTVXGK,5.436319733605909e-06,4.54168774822406e-05,5.601490919348791e-06,0.9999435453118648
ID_BTYEBT,2.580052072897489e-06,4.77824975331727e-05,2.4559296227129296e-06,0.9999471815207711
ID_BUHWGN,0.9948677892680394,4.4763389173166734e-05,0.005058241404071564,2.9205938716150065e-05
ID_BUTTHJ,4.896438885593264e-05,6.576973321352774e-06,0.9999412594026971,3.1992351256724087e-06
ID_BWNYHM,0.0003067949603628787,0.005319410760768998,0.0003982922981258788,0.9939755019807422
ID_BWUYYP,0.9989512398305488,8.270489886015699e-05,0.0009032429663090246,6.281230428209584e-05
ID_BWVHUF,0.9997641895524609,1.8506556598738974e-05,0.00020764344995393872,9.660440986333402e-06
ID_BXBUWW,0.00021371227840120158,1.0391072821408116e-05,0.9997716785723247,4.218076452540642e-06
ID_BXGPNO,0.9950983255861778,2.863260146343221e-05,0.004854190181640356,1.885163071848666e-05
ID_BXLGGU,0.000442400580809267,3.925826274874871e-05,0.9994961595221176,2.2181634324473823e-05
ID_BYAFED,0.8815198806262027,0.00031972129825697535,0.11799121731615371,0.00016918075938667895
ID_BYCFRG,0.0010114959444438105,0.006194010133147166,0.005581505221013606,0.9872129887013954
ID_BYTEUW,7.752232381645288e-06,0.9999836855930502,6.21281610022012e-06,2.349358467759381e-06
ID_BYYXZS,1.4721968030867517e-05,3.5460938550099917e-06,0.999979752597353,1.9793407609723996e-06
ID_BZILSP,1.9505286906319724e-06,0.9999937469242945,2.6040257650701455e-06,1.6985212496871405e-06
ID_BZSGLQ,0.998894307012989,3.614546002701884e-05,0.0010594983249562872,1.0049202027740926e-05
ID_BZUXXM,7.036762466739537e-06,4.250403212154902e-05,6.9053493986236335e-06,0.9999435538560132
ID_BZYPZI,0.00023432326586845365,0.0034396550468620618,0.0004871980698302814,0.9958388236174393
ID_CAFLUD,0.9998564485792619,2.6807646602879322e-05,9.922670956559796e-05,1.751706456950563e-05
ID_CAMNHK,2.0672046420811733e-06,0.9999939583138914,2.0463046407131184e-06,1.9281768259671093e-06
ID_CCCVPZ,1.9333263985104293e-06,0.9999939106837187,2.449821198519347e-06,1.7061686844114128e-06
ID_CCNTTA,1.7270193639905406e-06,4.258645571091847e-06,2.591647238894498e-06,0.9999914226878259
ID_CDWNJE,0.00026206513610107905,4.432936621788833e-05,0.9996676391988621,2.596629881899165e-05
ID_CEPPVK,0.9979467706396313,5.0317272170299115e-05,0.001968068459446468,3.48436287519383e-05
ID_CFQAKO,4.0592139149266484e-06,4.857867777493821e-05,3.98425655249574e-06,0.9999433778517577
ID_CFTZNA,3.0282426363114864e-06,1.8070523157793255e-05,3.2250547467936366e-06,0.999975676179459
ID_CFUAPP,2.384919716921733e-06,3.7345036343761206e-06,2.2754724026762543e-06,0.999991605104246
ID_CGQXZL,1.662057880926988e-06,0.999987880942968,2.5670006504755825e-06,7.889998500580965e-06
ID_CHLDYV,2.11749156497493e-06,0.999992562986971,2.8154475893565716e-06,2.5040738746820383e-06
ID_CHLUGJ,3.85727632634374e-05,1.2382696007772886e-05,0.9999421942747214,6.850266007242968e-06
ID_CHVVYY,7.512115636227013e-06,0.00014867147219357953,8.50515297275633e-06,0.9998353112591974
ID_CIGUQR,0.9998316529007187,1.9163525280622272e-05,0.0001353140167217947,1.3869557278827574e-05
ID_CIQIKP,5.322897549873287e-06,2.9208647782353202e-05,5.675656304669233e-06,0.9999597927983632
ID_CIVPPF,2.8701600872107628e-06,0.9999917016519502,2.972354048362933e-06,2.455833914209219e-06
ID_CIZFBU,4.320888952407629e-06,3.3907765730333246e-05,5.743736403874047e-06,0.9999560276089133
ID_CJIVXL,1.902712705861886e-05,2.3430852702950226e-06,0.9999771203772899,1.509410381321574e-06
ID_CKYLDD,7.747433457745893e-06,8.215282536987971e-05,8.407783810567865e-06,0.9999016919573619
ID_CKZWMZ,0.9995972829729691,2.8608496287661176e-05,0.00035971060755691543,1.4397923186457535e-05
ID_CMCJKR,2.817848956925438e-06,7.203860679221274e-06,3.1529334166922584e-06,0.9999868253569472
ID_CMJWBS,0.001039211560373425,3.2450423731318794e-05,0.9989109631941888,1.7374821706232682e-05
ID_CMXVYQ,0.9773449465881365,3.90791421384261e-05,0.022588462391070985,2.75118786541636e-05
ID_CMYHXL,6.743709907306775e-06,4.337018245577153e-06,0.9999864987254012,2.420546445772826e-06
ID_CNJEMU,2.5451781608295525e-06,0.9999909971873315,2.8925958393136545e-06,3.565038668313616e-06
ID_CNVJTD,3.5816492144820335e-06,9.186706512523422e-06,4.011586006161517e-06,0.9999832200582668
ID_CNYSMN,1.991889606374922e-05,0.0007842116926428664,1.9201083432257747e-05,0.9991766683278612
ID_COAYXA,1.6521943085828914e-06,0.9999937277028591,3.047892413508827e-06,1.5722104187276558e-06
ID_CPQIGO,7.828516617232922e-06,5.198036285139688e-06,0.999984065129511,2.90831758669198e-06
ID_CPWFIE,2.6840256558162248e-05,0.006761228099872023,2.993550074452407e-05,0.9931819961428252
ID_CQPBJZ,0.9993866492684916,1.1329929064237473e-05,0.0005945578913913299,7.462911052862914e-06
ID_CRIKEW,6.928060273592162e-06,0.0001634329746977915,7.47288098141669e-06,0.9998221660840472
ID_CRRLME,4.953442707694171e-06,3.948155626290573e-05,4.71445745562138e-06,0.9999508505435737
ID_CRUQTU,0.002342834448011806,1.17207612250818e-05,0.9976386002426777,6.844548085515925e-06
ID_CTBHHY,2.1923550800382165e-05,3.962892706334003e-06,0.9999719004632688,2.2130932244946385e-06
ID_CTHPWQ,3.3578584557658917e-06,1.0286256221721846e-05,3.5827859638466283e-06,0.9999827730993586
ID_CURUPB,2.320075459314786e-06,0.999992282192711,2.95692759415457e-06,2.440804235465283e-06
ID_CURZNU,0.9998299461476049,9.29522979185716e-06,0.0001547306040425937,6.02801856078214e-06
ID_CVBFDK,1.1943674430397589e-05,0.00018292849776023728,1.1678075752192697e-05,0.9997934497520571
ID_CWNXOC,1.6721137159924238e-05,0.0008229726648179002,1.8046771877384786e-05,0.9991422594261448
ID_CXKMII,4.296862500093768e-06,1.3094692138601028e-05,4.794026769043909e-06,0.9999778144185922
ID_CXKXTY,0.9999282861509928,9.074158362829467e-06,5.703465657825101e-05,5.605034065930552e-06
ID_CXYITK,2.2193625346200606e-05,2.918706429329635e-06,0.9999730065212966,1.8811469277184452e-06
ID_CYIBFB,0.00011431208192247389,1.6818000220776885e-05,0.9998596216762169,9.248241639910459e-06
ID_CYRXBM,2.3696884882579106e-06,0.9999940273491392,2.3011166179991413e-06,1.3018457545654497e-06
ID_CZJPWJ,6.655036259269142e-06,6.584970101808082e-05,7.356923202628997e-06,0.99992013833952
ID_CZUTBP,0.0003602906601872803,2.751825551141582e-05,0.9996029137429039,9.277341397428532e-06
ID_DAKOMQ,0.9945518339621017,6.492878739654224e-05,0.005333590746845164,4.964650365657857e-05
ID_DBPGZB,7.513297423486119e-05,9.160416955318954e-06,0.9999100076024445,5.6990063654411704e-06
ID_DCMDEF,1.7782910627893072e-06,0.9999941046518732,2.269964841707856e-06,1.8470922221821043e-06
ID_DCSXUC,0.9999412524486435,4.773099823324516e-06,5.0724355921898356e-05,3.250095611278275e-06
ID_DCYZXZ,5.777478667807037e-05,8.492768131768511e-06,0.9999289877731988,4.7446719914491665e-06
ID_DDCLES,1.2533786138130311e-05,2.2523893954419763e-06,0.9999838234034645,1.39042100199446e-06
ID_DDERSC,0.999808951857558,1.347051589042507e-05,0.00016889568643550378,8.681940115751403e-06
ID_DDGNIM,0.9975974160500817,2.162769274449687e-05,0.002370257323643457,1.0698933530301342e-05
ID_DEACVT,2.361596506002396e-06,2.2521330399866005e-05,2.693792927169224e-06,0.9999724232801669
ID_DEFZNC,3.7466804901599924e-05,6.880619009387418e-06,0.9999518595459537,3.793030135477006e-06
ID_DEHZSK,0.9929148704861455,6.006190942885742e-05,0.006986356876781632,3.871072764397105e-05
ID_DESNNL,1.4692990430724874e-05,2.1808899705965755e-06,0.999981927822058,1.1982975407924588e-06
ID_DFXCET,9.647723676412806e-05,3.5883396168194008e-06,0.9998977194724988,2.2149511202194587e-06
ID_DGIHFW,2.4670588970286127e-06,0.9999916275536459,4.0247122671010065e-06,1.8806751900626815e-06
ID_DGMYWY,0.0036409744968474394,6.674156900235687e-05,0.9962536459184669,3.863801568347171e-05
ID_DHEWQO,2.4552222889531172e-06,0.00010189788787599876,3.2687014074919837e-06,0.9998923781884276
ID_DHGWGW,1.0156088168693865e-05,5.3607247324128546e-06,0.9999817084780487,2.774709050336681e-06
ID_DHZVMF,2.1894562993978255e-06,0.9999849992395382,2.9849627322027773e-06,9.826341430298334e-06
ID_DIHNQA,2.367463843853528e-05,4.1587854256059105e-06,0.999969322960824,2.843615311943439e-06
ID_DJFCZY,4.697437567225856e-06,3.1354075231691765e-05,5.662675255516049e-06,0.9999582858119456
ID_DKLXBK,4.671148330881009e-05,1.092629316282009e-05,0.9999370350964774,5.327127050789191e-06
ID_DLHWNC,2.6006013919652917e-06,2.441642950097422e-05,2.5087151593477755e-06,0.9999704742539478
ID_DLQHZF,7.791959467762231e-06,6.924407126889298e-05,7.5484967168368865e-06,0.9999154154725466
ID_DMOSUZ,0.0002559339762145478,5.290210007373622e-06,0.9997351732769704,3.6025368075469656e-06
ID_DPIERJ,0.9979319978822594,2.7907626337435613e-05,0.002020905520745986,1.918897065708044e-05
ID_DPYKSG,0.00013945973065576412,2.1374001216627723e-05,0.9998272386871127,1.1927581014867689e-05
ID_DQGGYD,2.239372614001064e-06,0.9999933326158635,2.4564679119523643e-06,1.9715436104897935e-06
ID_DQRJKX,5.7766493676522956e-05,0.00023090425306638567,6.201584576608914e-05,0.999649313407491
ID_DQSPHV,9.337088746713715e-05,0.0009416086330703393,9.119279907798336e-05,0.9988738276803846
ID_DQYBXD,0.9986353991844675,3.367353312160873e-05,0.0013069066968512749,2.402058555945869e-05
ID_DRBNSZ,0.007216534813003203,0.00026528737283069677,0.9924467792630687,7.139855109746078e-05
ID_DRCHAK,2.724258424804907e-06,8.082435690857114e-06,3.055620607474331e-06,0.9999861376852769
ID_DSBIZA,4.993714483464145e-06,3.16224743587323e-05,5.542285406351336e-06,0.9999578415257514
ID_DSPHUD,2.6905332686107e-06,0.9999911367365534,3.085334484957545e-06,3.0873956929315786e-06
ID_DTOEMP,1.6970681351923016e-06,2.693394367421575e-06,0.9999941328065244,1.4767309729453725e-06
ID_DUQOMR,2.181039999894147e-06,0.9999932678494108,2.355401781508985e-06,2.1957088078709738e-06
ID_DVNEFD,4.325614675257235e-05,4.767353561689734e-06,0.9999496248470335,2.3516526521581026e-06
ID_DVPYOJ,1.7591959804715e-06,0.9999942474605291,2.241290179038812e-06,1.7520533113106657e-06
ID_DYXRFB,3.3328447513935465e-05,8.424177408234976e-06,0.9999536113538707,4.636021207051255e-06
ID_DYYGRW,4.0034844638219e-05,5.210066068282416e-06,0.9999518900066248,2.8650826687304322e-06
ID_DZAKRS,3.4154334694589734e-06,0.9999901023707938,3.96973637259917e-06,2.5124593641055412e-06
ID_DZCDNY,0.9975475752433226,1.5187975966222402e-05,0.0024291680118739972,8.06876883719704e-06
ID_DZKIUK,2.0455636023799144e-06,0.9999933241684047,2.602997890239328e-06,2.0272701027716375e-06
ID_DZTHPW,0.9998140708056285,2.7334059561554212e-05,0.00014086736680122018,1.7727768008835847e-05
ID_DZYFXF,3.872129880324811e-06,0.9999876985048316,4.160969478939349e-06,4.268395809031045e-06
ID_EANLQD,4.237615079887447e-05,3.6570033537551456e-06,0.9999514652658792,2.5015799682695035e-06
ID_EAPIEV,2.074875966679207e-06,3.280011266947858e-06,2.250986268423175e-06,0.9999923941264979
ID_EAPNYZ,1.8872898690535683e-05,1.0746853077600488e-05,0.9999643756610913,6.004587140464931e-06
ID_EAWZFF,2.1820209740347206e-05,1.2489309557904143e-06,0.9999757667147741,1.1641445297473506e-06
ID_EBAFVX,0.9997984467938882,1.0085109873912117e-05,0.0001864233826198866,5.04471361794986e-06
ID_EBELWC,4.478662242761153e-06,0.9999875713860186,5.325120262201089e-06,2.624831476479534e-06
ID_EBRDMD,0.0011099472833187723,5.997754699162959e-05,0.9987888734487006,4.1201720989057025e-05
ID_EBWXAG,6.200151436126012e-05,4.624857325915549e-06,0.9999303881853502,2.9854429626337607e-06
ID_ECKILA,1.1330507757021797e-05,0.0001807992837139967,1.2758389952248061e-05,0.9997951118185768
ID_ECPNHL,0.9997629122581079,1.0121423030346416e-05,0.00021964302800582511,7.323290855935553e-06
ID_EDUVCV,3.5468250586093386e-05,1.4456166041907539e-05,0.9999442088992446,5.8666841274382275e-06
ID_EDWVNO,5.080134975328947e-06,3.4757397345385744e-06,0.9999895056783452,1.938446944846805e-06
ID_EFHUUR,0.9991957086080488,2.923785846905508e-05,0.0007534790603544257,2.15744731275504e-05
ID_EFKZYN,5.308322946452038e-06,4.158614570224956e-05,5.5402654398914545e-06,0.9999475652659113
ID_EFLZAC,5.976954252142431e-06,1.7089008194829305e-06,0.9999917604599193,5.5368500887199e-07
ID_EFRAIW,1.252779434898488e-05,3.4483059442099613e-06,0.9999818061853155,2.2177143914020494e-06
ID_EGCJWN,1.1685763683654903e-05,7.317078575957565e-06,0.9999768831185445,4.11403919599611e-06
ID_EGRLRM,1.6519553350809798e-06,0.9999951852851724,1.9134909348701768e-06,1.2492685575921032e-06
ID_EGSYYO,2.354090018727446e-06,0.9999922411454614,2.9634885399061314e-06,2.4412759801424925e-06
ID_EHBSHA,1.339422796964729e-05,0.00011014927981341504,1.2762633811269672e-05,0.9998636938584057
ID_EHJZYV,0.9998726753334488,2.982487370395416e-05,7.581188099057259e-05,2.1687911856766612e-05
ID_EJEHKC,0.9998317002896954,1.0970628293005159e-05,0.00015029227021047742,7.036811801323102e-06
ID_EJROPO,0.9992744840612929,2.207015176482418e-05,0.0006882120506688237,1.5233736273562607e-05
ID_EJRTGT,0.00036170633716748045,1.8298007331270102e-05,0.9996125867179071,7.408937594199746e-06
ID_EJUYIB,2.2253472411264373e-06,0.9999919048227857,3.3215214791485018e-06,2.548308494191109e-06
ID_EJXDZM,0.997942948142632,0.00013446960885101826,0.0018772109187449135,4.537132977209384e-05
ID_EKMJZC,5.468615286841509e-06,0.9999780844380534,6.979494138066878e-06,9.4674525217196e-06
ID_EKTTWX,7.616692293448367e-06,4.612716681399108e-05,8.648958128132608e-06,0.9999376071827644
ID_ELCGSP,2.4786408805555417e-06,0.9999913865092251,3.0888479826810333e-06,3.046001911455502e-06
ID_ELMXSH,4.2827666710505226e-05,8.725639170246822e-06,0.9999435721454552,4.8745486641343005e-06
ID_ELWLMP,2.493656101456326e-06,3.028198572331262e-05,2.96917122795904e-06,0.9999642551869473
ID_EMAJOW,0.00026984352890460997,2.9404111647817553e-05,0.9996939926054899,6.759753957855306e-06
ID_ENGLHB,1.2453245011075495e-06,3.481545482354144e-05,1.319410454045009e-06,0.9999626198102213
ID_ENHCCD,5.380120349207052e-06,0.9999834672042324,6.1857632752526505e-06,4.966912143109865e-06
ID_ENOODO,0.9998827055944348,3.098804259996143e-05,6.606309100039164e-05,2.0243271964829366e-05
ID_EOMOBF,1.775633154647161e-06,4.0541818041252395e-06,1.9324858636635785e-06,0.9999922376991777
ID_ERGQHM,0.8114540572858774,0.0002258446012409173,0.18816359106005182,0.00015650705282965069
ID_ERUQTZ,0.00026887742002311605,9.15666058500344e-06,0.999716842401498,5.123517893777802e-06
ID_ESCLBF,5.734858799211264e-06,3.675272760889423e-05,4.669993888120654e-06,0.9999528424197038
ID_ESOHQM,3.3406045400302006e-05,4.759326342518392e-06,0.9999591814028411,2.653225416018944e-06
ID_EUHSAJ,3.991072351122253e-06,0.9999880336371033,3.576295900227465e-06,4.398994645145476e-06
ID_EUMUND,0.0006562819664538345,7.618164336949053e-06,0.9993317050437145,4.394825494738413e-06
ID_EUOCRC,0.9999274250172125,1.2206950253535577e-05,5.165774695398279e-05,8.710285579977272e-06
ID_EVQEWK,0.9998883164816722,1.18871342333174e-05,9.10779752654218e-05,8.718408829021042e-06
ID_EWAEEB,2.3837639144844054e-05,2.71053503704548e-06,0.9999715971425195,1.8546832985964298e-06
ID_EWBQCC,0.9285568231558524,0.00018867069318935438,0.07115587125013109,9.863490082717657e-05
ID_EWLDSP,3.2841699732309855e-06,1.389564646638722e-05,4.13022604741816e-06,0.9999786899575129
ID_EWXVSN,2.365273189170059e-06,4.305234293339967e-06,3.1733449821242454e-06,0.9999901561475354
ID_EWYNGD,0.0020709219317732227,4.397717914823999e-05,0.9978623145999597,2.2786289118758426e-05
ID_EWZCIA,4.890122453723173e-06,2.661868099890557e-05,5.432922648332651e-06,0.9999630582738991
ID_EXBCAT,4.316789012868673e-06,1.6755457088110307e-05,5.547300839247073e-06,0.9999733804530597
ID_EXIPCZ,1.0302598020584967e-06,0.999993993554718,1.5962322237363346e-06,3.379953256313198e-06
ID_EYRGGZ,1.7742725410853874e-06,0.9999944831879033,2.031113508745091e-06,1.711426046993959e-06
ID_EYVEPQ,7.767844205919197e-05,0.0011168652024043087,8.451285852605737e-05,0.9987209434970105
ID_EZJDLE,1.7289839571052932e-06,4.392620886054746e-06,2.037513007172455e-06,0.9999918408821497
ID_EZTVQT,0.9998025047874212,8.429428081987766e-06,0.00018362960629653526,5.436178200195984e-06
ID_FAMGIP,1.4032675824452714e-06,0.9999952373410373,2.169739272694358e-06,1.1896521077269934e-06
ID_FBVDCV,0.012157046348570866,4.750411677366868e-05,0.9877640236143321,3.142592032350791e-05
ID_FDJQKW,1.9057521090542432e-06,2.8007686554432674e-05,2.325317722869795e-06,0.9999677612436136
ID_FGBIVM,2.015537355519263e-06,0.9999936286513652,2.5724252486993627e-06,1.7833860306519408e-06
ID_FGIJSX,1.1268209700750486e-05,0.9999658293788043,1.1984222593328099e-05,1.0918188901861036e-05
ID_FHIWZA,5.0916067990423155e-06,2.1856389328074088e-05,6.221736554508474e-06,0.9999668302673184
ID_FHKIGB,0.9958317849508294,2.5574143319351906e-05,0.0041300408758774085,1.2600029973874131e-05
ID_FJZWNX,7.535546273716677e-05,0.000777535970128368,0.00011408901968245082,0.9990330195474519
ID_FKCFBO,6.0024825102528554e-06,4.384192795234903e-06,0.9999866016181451,3.0117065493301517e-06
ID_FKSASE,1.3459046697447764e-05,6.573922842146604e-06,0.9999756505488961,4.316481564226178e-06
ID_FLPTMS,0.9993821946904504,1.5410841186834147e-05,0.0005922755227855897,1.0118945577230482e-05
ID_FNCBDC,2.2004348507150606e-05,0.0005938248922982163,2.265951355047395e-05,0.9993615112456442
ID_FNIOOK,0.9848989244916468,0.00012728920889014256,0.014900538765845121,7.324753361788882e-05
ID_FNMLKG,0.999889924313175,3.1387700287378646e-05,7.041086494446806e-05,8.277121593093982e-06
ID_FOVLQW,6.61354947775715e-06,3.123142340340789e-06,0.9999882516790752,2.0116291066030666e-06
ID_FQEEFC,2.027170970261407e-06,1.9540263823059462e-06,2.3888777274585365e-06,0.99999362992492
ID_FQMGPK,1.9312899601592007e-06,0.9999942301775518,2.0615462685754066e-06,1.7769862193950362e-06
ID_FRMCKJ,1.233926004216147e-05,4.919411542783496e-06,0.9999799944209449,2.7469074699954554e-06
ID_FRTXEK,0.9995710470998247,1.190717370608587e-05,0.0004088125585324031,8.233167936903203e-06
ID_FSTZWF,1.8831488094742823e-06,0.999993446920917,2.603607089178873e-06,2.0663231843161396e-06
ID_FSVRAD,0.00023986046239263706,0.0092366717030198,0.0002688329346566287,0.9902546348999308
ID_FSYFIA,1.0026840945124741e-05,0.9999706042613407,1.0644590920145034e-05,8.724306793888643e-06
ID_FTAXBU,0.9963663805423058,1.995994964185598e-05,0.0036000907201379473,1.3568787914538321e-05
ID_FUMEPV,1.944206239415986e-06,0.9999934109923212,2.119599027305991e-06,2.525202412129125e-06
ID_FVXHYB,0.9988491895176572,2.317567797477657e-05,0.0011148252374827065,1.2809566885307495e-05
ID_FVYNDH,1.0652898416994976e-05,0.000466985761168251,1.2497409576621776e-05,0.9995098639308381
ID_FWTBNG,0.0001054741648727426,9.68477309869358e-06,0.9998794512560233,5.389806005254776e-06
ID_FXILGC,2.522594137129674e-06,0.99999240698745,2.8764415752461726e-06,2.1939768377427113e-06
ID_FYCAFU,1.522396318272951e-06,0.9999954371059822,1.745453479074407e-06,1.2950442205419065e-06
ID_FYMQCV,0.9998959277541578,6.472805265808813e-06,9.341262908891833e-05,4.1868114875242415e-06
ID_GAQOSA,3.472116175519036e-06,9.021621239847344e-06,3.7069733556781878e-06,0.999983799289229
ID_GBCCNJ,0.0011949605921928981,4.460192616385391e-05,0.9987298124350592,3.0625046584028565e-05
ID_GCQNBX,1.3348322659622734e-05,0.9999601840827489,1.438646816608621e-05,1.2081126425258417e-05
